YEAR,MO,DY,CLRSKY_SFC_SW_DWN
2016,6,28,5.34
2016,6,29,5.56
2016,6,30,5.77
2016,7,1,5.75
2016,7,2,5.62
2016,7,3,5.55
2016,7,4,5.71
2016,7,5,5.75
2016,7,6,5.79
2016,7,7,5.78
2016,7,8,5.89
2016,7,9,5.62
2016,7,10,5.68
2016,7,11,5.74
2016,7,12,5.61
2016,7,13,5.56
2016,7,14,5.79
2016,7,15,5.74
2016,7,16,5.66
2016,7,17,5.41
2016,7,18,5.61
2016,7,19,5.77
2016,7,20,5.66
2016,7,21,5.73
2016,7,22,5.77
2016,7,23,5.73
2016,7,24,5.89
2016,7,25,5.98
2016,7,26,5.98
2016,7,27,5.82
2016,7,28,5.93
2016,7,29,6.11
2016,7,30,6.07
2016,7,31,5.89
2016,8,1,6.06
2016,8,2,6.09
2016,8,3,6.0
2016,8,4,5.9
2016,8,5,6.06
2016,8,6,6.02
2016,8,7,6.06
2016,8,8,5.95
2016,8,9,6.25
2016,8,10,6.28
2016,8,11,6.43
2016,8,12,6.18
2016,8,13,6.11
2016,8,14,6.22
2016,8,15,6.29
2016,8,16,6.31
2016,8,17,6.11
2016,8,18,6.37
2016,8,19,6.5
2016,8,20,6.65
2016,8,21,6.36
2016,8,22,6.38
2016,8,23,6.66
2016,8,24,6.66
2016,8,25,6.38
2016,8,26,6.36
2016,8,27,6.48
2016,8,28,6.53
2016,8,29,6.44
2016,8,30,6.59
2016,8,31,6.69
2016,9,1,6.68
2016,9,2,6.5
2016,9,3,6.49
2016,9,4,6.23
2016,9,5,6.66
2016,9,6,6.86
2016,9,7,6.77
2016,9,8,6.9
2016,9,9,6.77
2016,9,10,6.85
2016,9,11,7.03
2016,9,12,6.95
2016,9,13,6.74
2016,9,14,6.67
2016,9,15,6.73
2016,9,16,6.9
2016,9,17,6.92
2016,9,18,6.92
2016,9,19,6.82
2016,9,20,6.95
2016,9,21,6.68
2016,9,22,6.97
2016,9,23,6.97
2016,9,24,6.77
2016,9,25,6.9
2016,9,26,6.81
2016,9,27,6.93
2016,9,28,7.0
2016,9,29,7.18
2016,9,30,7.11
2016,10,1,7.2
2016,10,2,6.95
2016,10,3,7.15
2016,10,4,7.27
2016,10,5,7.23
2016,10,6,7.08
2016,10,7,6.91
2016,10,8,7.09
2016,10,9,6.91
2016,10,10,6.89
2016,10,11,7.2
2016,10,12,7.24
2016,10,13,7.14
2016,10,14,7.11
2016,10,15,7.12
2016,10,16,7.16
2016,10,17,7.25
2016,10,18,7.24
2016,10,19,7.13
2016,10,20,6.91
2016,10,21,6.74
2016,10,22,7.2
2016,10,23,6.78
2016,10,24,7.07
2016,10,25,7.18
2016,10,26,7.01
2016,10,27,7.06
2016,10,28,6.89
2016,10,29,7.16
2016,10,30,7.23
2016,10,31,7.23
2016,11,1,6.68
2016,11,2,6.81
2016,11,3,7.01
2016,11,4,6.91
2016,11,5,7.12
2016,11,6,7.04
2016,11,7,7.05
2016,11,8,6.99
2016,11,9,6.91
2016,11,10,7.09
2016,11,11,7.16
2016,11,12,7.3
2016,11,13,7.16
2016,11,14,7.31
2016,11,15,7.04
2016,11,16,7.22
2016,11,17,7.2
2016,11,18,7.21
2016,11,19,7.09
2016,11,20,7.13
2016,11,21,7.22
2016,11,22,7.02
2016,11,23,6.98
2016,11,24,6.85
2016,11,25,7.18
2016,11,26,7.21
2016,11,27,7.15
2016,11,28,6.95
2016,11,29,6.93
2016,11,30,7.08
2016,12,1,6.99
2016,12,2,7.53
2016,12,3,7.18
2016,12,4,7.39
2016,12,5,7.41
2016,12,6,7.38
2016,12,7,7.44
2016,12,8,7.22
2016,12,9,7.21
2016,12,10,7.24
2016,12,11,7.2
2016,12,12,7.27
2016,12,13,7.22
2016,12,14,7.34
2016,12,15,7.33
2016,12,16,7.45
2016,12,17,7.37
2016,12,18,7.54
2016,12,19,7.19
2016,12,20,7.42
2016,12,21,7.31
2016,12,22,7.4
2016,12,23,7.41
2016,12,24,7.4
2016,12,25,7.24
2016,12,26,6.94
2016,12,27,7.25
2016,12,28,7.18
2016,12,29,7.13
2016,12,30,7.23
2016,12,31,7.24
2017,1,1,7.34
2017,1,2,7.07
2017,1,3,7.27
2017,1,4,7.23
2017,1,5,7.35
2017,1,6,7.5
2017,1,7,7.37
2017,1,8,7.39
2017,1,9,7.39
2017,1,10,7.44
2017,1,11,7.4
2017,1,12,7.43
2017,1,13,7.38
2017,1,14,7.29
2017,1,15,7.52
2017,1,16,7.54
2017,1,17,7.52
2017,1,18,7.41
2017,1,19,7.26
2017,1,20,7.39
2017,1,21,7.47
2017,1,22,7.33
2017,1,23,7.28
2017,1,24,7.14
2017,1,25,7.1
2017,1,26,7.3
2017,1,27,7.43
2017,1,28,7.39
2017,1,29,7.54
2017,1,30,7.51
2017,1,31,7.39
2017,2,1,7.28
2017,2,2,7.61
2017,2,3,7.48
2017,2,4,7.64
2017,2,5,7.61
2017,2,6,7.53
2017,2,7,7.67
2017,2,8,7.61
2017,2,9,7.59
2017,2,10,7.45
2017,2,11,7.41
2017,2,12,7.45
2017,2,13,7.34
2017,2,14,7.37
2017,2,15,7.38
2017,2,16,7.21
2017,2,17,7.43
2017,2,18,7.05
2017,2,19,7.22
2017,2,20,7.36
2017,2,21,7.16
2017,2,22,6.9
2017,2,23,7.12
2017,2,24,6.99
2017,2,25,6.88
2017,2,26,7.2
2017,2,27,7.15
2017,2,28,7.08
2017,3,1,7.22
2017,3,2,7.3
2017,3,3,7.29
2017,3,4,7.1
2017,3,5,7.2
2017,3,6,7.32
2017,3,7,7.12
2017,3,8,7.28
2017,3,9,7.21
2017,3,10,7.22
2017,3,11,7.05
2017,3,12,7.12
2017,3,13,7.17
2017,3,14,7.23
2017,3,15,7.2
2017,3,16,7.19
2017,3,17,7.17
2017,3,18,6.87
2017,3,19,6.95
2017,3,20,7.04
2017,3,21,7.17
2017,3,22,7.03
2017,3,23,7.14
2017,3,24,6.95
2017,3,25,6.76
2017,3,26,6.75
2017,3,27,6.87
2017,3,28,6.7
2017,3,29,6.86
2017,3,30,7.0
2017,3,31,6.74
2017,4,1,6.73
2017,4,2,6.87
2017,4,3,6.51
2017,4,4,6.64
2017,4,5,6.65
2017,4,6,6.74
2017,4,7,6.84
2017,4,8,6.6
2017,4,9,6.69
2017,4,10,6.76
2017,4,11,6.51
2017,4,12,6.55
2017,4,13,6.52
2017,4,14,6.26
2017,4,15,6.44
2017,4,16,6.71
2017,4,17,6.38
2017,4,18,6.41
2017,4,19,6.29
2017,4,20,6.39
2017,4,21,6.36
2017,4,22,6.3
2017,4,23,6.25
2017,4,24,6.33
2017,4,25,6.37
2017,4,26,6.35
2017,4,27,6.23
2017,4,28,6.04
2017,4,29,6.13
2017,4,30,6.16
2017,5,1,6.24
2017,5,2,6.19
2017,5,3,5.91
2017,5,4,6.08
2017,5,5,6.14
2017,5,6,6.02
2017,5,7,6.03
2017,5,8,6.04
2017,5,9,6.02
2017,5,10,5.96
2017,5,11,6.04
2017,5,12,6.02
2017,5,13,6.16
2017,5,14,6.1
2017,5,15,6.02
2017,5,16,5.83
2017,5,17,6.11
2017,5,18,6.02
2017,5,19,6.07
2017,5,20,6.11
2017,5,21,5.94
2017,5,22,5.88
2017,5,23,6.05
2017,5,24,6.21
2017,5,25,6.19
2017,5,26,5.85
2017,5,27,5.67
2017,5,28,5.77
2017,5,29,5.59
2017,5,30,5.78
2017,5,31,5.73
2017,6,1,5.62
2017,6,2,5.28
2017,6,3,5.66
2017,6,4,5.7
2017,6,5,5.87
2017,6,6,5.73
2017,6,7,5.65
2017,6,8,5.7
2017,6,9,5.65
2017,6,10,5.66
2017,6,11,5.67
2017,6,12,5.58
2017,6,13,5.63
2017,6,14,5.61
2017,6,15,5.73
2017,6,16,5.75
2017,6,17,5.77
2017,6,18,5.82
2017,6,19,5.66
2017,6,20,5.6
2017,6,21,5.58
2017,6,22,5.54
2017,6,23,5.63
2017,6,24,5.53
2017,6,25,5.57
2017,6,26,5.62
2017,6,27,5.56
2017,6,28,5.62
2017,6,29,5.64
2017,6,30,5.94
2017,7,1,5.76
2017,7,2,5.7
2017,7,3,5.51
2017,7,4,5.59
2017,7,5,5.66
2017,7,6,5.69
2017,7,7,5.72
2017,7,8,5.74
2017,7,9,5.75
2017,7,10,5.64
2017,7,11,5.58
2017,7,12,5.69
2017,7,13,5.76
2017,7,14,5.66
2017,7,15,5.83
2017,7,16,5.95
2017,7,17,5.78
2017,7,18,5.77
2017,7,19,5.69
2017,7,20,5.71
2017,7,21,5.68
2017,7,22,5.6
2017,7,23,5.83
2017,7,24,5.94
2017,7,25,6.27
2017,7,26,6.08
2017,7,27,5.98
2017,7,28,5.95
2017,7,29,5.88
2017,7,30,6.06
2017,7,31,6.19
2017,8,1,6.29
2017,8,2,6.23
2017,8,3,6.23
2017,8,4,5.95
2017,8,5,5.98
2017,8,6,5.78
2017,8,7,6.17
2017,8,8,6.0
2017,8,9,5.86
2017,8,10,6.15
2017,8,11,6.34
2017,8,12,6.14
2017,8,13,6.23
2017,8,14,6.35
2017,8,15,6.58
2017,8,16,6.48
2017,8,17,6.29
2017,8,18,6.28
2017,8,19,6.33
2017,8,20,6.43
2017,8,21,6.78
2017,8,22,6.61
2017,8,23,6.57
2017,8,24,6.65
2017,8,25,6.69
2017,8,26,6.87
2017,8,27,6.79
2017,8,28,6.77
2017,8,29,6.62
2017,8,30,6.5
2017,8,31,6.63
2017,9,1,6.83
2017,9,2,6.79
2017,9,3,6.74
2017,9,4,6.77
2017,9,5,6.63
2017,9,6,6.71
2017,9,7,6.81
2017,9,8,6.99
2017,9,9,6.88
2017,9,10,6.78
2017,9,11,6.85
2017,9,12,7.0
2017,9,13,7.07
2017,9,14,6.99
2017,9,15,7.13
2017,9,16,7.0
2017,9,17,6.93
2017,9,18,7.16
2017,9,19,7.37
2017,9,20,7.13
2017,9,21,7.1
2017,9,22,7.14
2017,9,23,6.68
2017,9,24,6.69
2017,9,25,6.99
2017,9,26,7.07
2017,9,27,7.06
2017,9,28,7.12
2017,9,29,7.02
2017,9,30,6.94
2017,10,1,7.02
2017,10,2,6.96
2017,10,3,6.95
2017,10,4,7.08
2017,10,5,7.14
2017,10,6,7.3
2017,10,7,7.11
2017,10,8,6.93
2017,10,9,7.08
2017,10,10,7.02
2017,10,11,7.07
2017,10,12,7.29
2017,10,13,7.09
2017,10,14,7.41
2017,10,15,7.22
2017,10,16,6.97
2017,10,17,6.47
2017,10,18,7.01
2017,10,19,7.07
2017,10,20,7.29
2017,10,21,7.31
2017,10,22,7.4
2017,10,23,7.18
2017,10,24,7.09
2017,10,25,7.04
2017,10,26,7.09
2017,10,27,7.1
2017,10,28,7.15
2017,10,29,7.35
2017,10,30,7.31
2017,10,31,7.58
2017,11,1,7.12
2017,11,2,7.13
2017,11,3,6.96
2017,11,4,7.07
2017,11,5,6.91
2017,11,6,7.3
2017,11,7,7.38
2017,11,8,7.1
2017,11,9,6.92
2017,11,10,6.98
2017,11,11,7.03
2017,11,12,6.92
2017,11,13,6.97
2017,11,14,7.06
2017,11,15,6.79
2017,11,16,6.99
2017,11,17,7.29
2017,11,18,7.23
2017,11,19,7.2
2017,11,20,7.03
2017,11,21,7.35
2017,11,22,7.4
2017,11,23,7.32
2017,11,24,7.11
2017,11,25,7.12
2017,11,26,6.83
2017,11,27,7.21
2017,11,28,7.37
2017,11,29,7.25
2017,11,30,7.41
2017,12,1,7.57
2017,12,2,7.33
2017,12,3,7.29
2017,12,4,7.14
2017,12,5,7.28
2017,12,6,7.02
2017,12,7,7.13
2017,12,8,6.83
2017,12,9,7.18
2017,12,10,7.22
2017,12,11,7.21
2017,12,12,7.35
2017,12,13,6.96
2017,12,14,7.19
2017,12,15,7.25
2017,12,16,7.09
2017,12,17,6.95
2017,12,18,7.09
2017,12,19,7.01
2017,12,20,7.19
2017,12,21,7.36
2017,12,22,7.35
2017,12,23,7.65
2017,12,24,7.59
2017,12,25,7.59
2017,12,26,7.28
2017,12,27,7.24
2017,12,28,7.31
2017,12,29,7.27
2017,12,30,7.19
2017,12,31,7.29
2018,1,1,7.3
2018,1,2,7.01
2018,1,3,6.94
2018,1,4,7.0
2018,1,5,7.04
2018,1,6,7.33
2018,1,7,7.4
2018,1,8,7.38
2018,1,9,7.33
2018,1,10,7.22
2018,1,11,6.94
2018,1,12,7.2
2018,1,13,7.11
2018,1,14,7.38
2018,1,15,7.29
2018,1,16,7.37
2018,1,17,7.28
2018,1,18,7.34
2018,1,19,7.24
2018,1,20,7.54
2018,1,21,7.56
2018,1,22,7.43
2018,1,23,7.37
2018,1,24,7.4
2018,1,25,7.32
2018,1,26,7.38
2018,1,27,7.38
2018,1,28,7.32
2018,1,29,7.53
2018,1,30,7.32
2018,1,31,7.32
2018,2,1,7.28
2018,2,2,7.42
2018,2,3,7.3
2018,2,4,7.42
2018,2,5,7.02
2018,2,6,7.23
2018,2,7,7.29
2018,2,8,7.19
2018,2,9,7.38
2018,2,10,7.42
2018,2,11,7.48
2018,2,12,7.43
2018,2,13,7.24
2018,2,14,7.11
2018,2,15,7.28
2018,2,16,7.3
2018,2,17,7.54
2018,2,18,7.54
2018,2,19,7.34
2018,2,20,7.47
2018,2,21,7.41
2018,2,22,7.32
2018,2,23,7.31
2018,2,24,7.07
2018,2,25,7.19
2018,2,26,7.23
2018,2,27,7.38
2018,2,28,7.18
2018,3,1,7.27
2018,3,2,7.05
2018,3,3,6.88
2018,3,4,7.1
2018,3,5,7.19
2018,3,6,7.17
2018,3,7,7.01
2018,3,8,7.01
2018,3,9,7.1
2018,3,10,7.13
2018,3,11,7.26
2018,3,12,7.16
2018,3,13,7.25
2018,3,14,7.27
2018,3,15,7.33
2018,3,16,7.25
2018,3,17,6.98
2018,3,18,7.07
2018,3,19,6.99
2018,3,20,7.24
2018,3,21,7.26
2018,3,22,7.1
2018,3,23,7.21
2018,3,24,7.02
2018,3,25,6.85
2018,3,26,6.84
2018,3,27,6.88
2018,3,28,7.01
2018,3,29,7.15
2018,3,30,7.05
2018,3,31,6.89
2018,4,1,6.78
2018,4,2,6.78
2018,4,3,6.95
2018,4,4,6.91
2018,4,5,6.9
2018,4,6,6.79
2018,4,7,6.83
2018,4,8,6.74
2018,4,9,6.7
2018,4,10,6.68
2018,4,11,6.78
2018,4,12,6.85
2018,4,13,6.71
2018,4,14,6.61
2018,4,15,6.77
2018,4,16,6.64
2018,4,17,6.18
2018,4,18,6.19
2018,4,19,6.23
2018,4,20,6.49
2018,4,21,6.29
2018,4,22,6.42
2018,4,23,6.37
2018,4,24,6.52
2018,4,25,6.15
2018,4,26,6.24
2018,4,27,6.43
2018,4,28,6.23
2018,4,29,6.59
2018,4,30,6.52
2018,5,1,6.42
2018,5,2,6.31
2018,5,3,6.23
2018,5,4,6.29
2018,5,5,6.44
2018,5,6,6.37
2018,5,7,6.36
2018,5,8,6.17
2018,5,9,6.24
2018,5,10,6.23
2018,5,11,6.28
2018,5,12,6.06
2018,5,13,6.04
2018,5,14,6.04
2018,5,15,5.94
2018,5,16,5.91
2018,5,17,5.79
2018,5,18,5.74
2018,5,19,5.65
2018,5,20,5.61
2018,5,21,5.76
2018,5,22,5.88
2018,5,23,5.92
2018,5,24,5.85
2018,5,25,5.82
2018,5,26,5.81
2018,5,27,5.83
2018,5,28,5.81
2018,5,29,5.81
2018,5,30,5.79
2018,5,31,5.83
2018,6,1,5.83
2018,6,2,5.69
2018,6,3,5.64
2018,6,4,5.67
2018,6,5,5.55
2018,6,6,5.42
2018,6,7,5.43
2018,6,8,5.47
2018,6,9,5.71
2018,6,10,5.64
2018,6,11,5.62
2018,6,12,5.6
2018,6,13,5.66
2018,6,14,5.73
2018,6,15,5.73
2018,6,16,5.73
2018,6,17,5.79
2018,6,18,5.77
2018,6,19,5.61
2018,6,20,5.52
2018,6,21,5.61
2018,6,22,5.56
2018,6,23,5.61
2018,6,24,5.62
2018,6,25,5.36
2018,6,26,5.48
2018,6,27,5.73
2018,6,28,5.67
2018,6,29,5.71
2018,6,30,5.76
2018,7,1,5.73
2018,7,2,5.65
2018,7,3,5.78
2018,7,4,5.55
2018,7,5,5.87
2018,7,6,6.03
2018,7,7,5.86
2018,7,8,5.72
2018,7,9,5.87
2018,7,10,5.78
2018,7,11,5.7
2018,7,12,5.78
2018,7,13,5.72
2018,7,14,5.63
2018,7,15,5.7
2018,7,16,5.77
2018,7,17,5.67
2018,7,18,5.76
2018,7,19,5.8
2018,7,20,5.84
2018,7,21,5.67
2018,7,22,5.61
2018,7,23,5.83
2018,7,24,6.01
2018,7,25,6.24
2018,7,26,6.2
2018,7,27,6.19
2018,7,28,6.1
2018,7,29,6.0
2018,7,30,5.95
2018,7,31,5.91
2018,8,1,5.86
2018,8,2,6.19
2018,8,3,6.45
2018,8,4,6.28
2018,8,5,6.06
2018,8,6,6.28
2018,8,7,6.19
2018,8,8,5.91
2018,8,9,6.05
2018,8,10,6.19
2018,8,11,6.25
2018,8,12,6.15
2018,8,13,6.15
2018,8,14,6.34
2018,8,15,6.47
2018,8,16,6.67
2018,8,17,6.74
2018,8,18,6.65
2018,8,19,6.63
2018,8,20,6.45
2018,8,21,6.31
2018,8,22,6.33
2018,8,23,6.51
2018,8,24,6.66
2018,8,25,6.59
2018,8,26,6.48
2018,8,27,6.48
2018,8,28,6.46
2018,8,29,6.27
2018,8,30,6.42
2018,8,31,6.41
2018,9,1,6.36
2018,9,2,6.52
2018,9,3,6.75
2018,9,4,6.81
2018,9,5,6.63
2018,9,6,6.74
2018,9,7,6.8
2018,9,8,6.95
2018,9,9,6.97
2018,9,10,6.92
2018,9,11,7.07
2018,9,12,6.95
2018,9,13,7.11
2018,9,14,6.87
2018,9,15,7.05
2018,9,16,7.0
2018,9,17,6.78
2018,9,18,6.72
2018,9,19,6.57
2018,9,20,6.62
2018,9,21,6.67
2018,9,22,6.79
2018,9,23,7.15
2018,9,24,7.05
2018,9,25,7.18
2018,9,26,7.13
2018,9,27,7.35
2018,9,28,7.41
2018,9,29,7.21
2018,9,30,7.1
2018,10,1,6.91
2018,10,2,6.92
2018,10,3,6.78
2018,10,4,6.97
2018,10,5,7.11
2018,10,6,6.92
2018,10,7,6.93
2018,10,8,7.4
2018,10,9,7.14
2018,10,10,7.25
2018,10,11,7.21
2018,10,12,7.02
2018,10,13,6.87
2018,10,14,6.94
2018,10,15,7.13
2018,10,16,7.27
2018,10,17,7.14
2018,10,18,6.96
2018,10,19,7.19
2018,10,20,7.18
2018,10,21,7.28
2018,10,22,7.32
2018,10,23,7.37
2018,10,24,7.26
2018,10,25,7.19
2018,10,26,7.19
2018,10,27,7.19
2018,10,28,7.15
2018,10,29,7.16
2018,10,30,7.14
2018,10,31,7.24
2018,11,1,7.16
2018,11,2,6.99
2018,11,3,7.03
2018,11,4,7.06
2018,11,5,7.04
2018,11,6,6.99
2018,11,7,7.16
2018,11,8,7.06
2018,11,9,7.21
2018,11,10,7.1
2018,11,11,6.99
2018,11,12,7.05
2018,11,13,7.09
2018,11,14,6.95
2018,11,15,7.05
2018,11,16,7.24
2018,11,17,7.28
2018,11,18,6.95
2018,11,19,7.25
2018,11,20,7.33
2018,11,21,7.19
2018,11,22,7.37
2018,11,23,7.47
2018,11,24,7.33
2018,11,25,7.05
2018,11,26,6.73
2018,11,27,7.2
2018,11,28,6.96
2018,11,29,6.91
2018,11,30,7.16
2018,12,1,7.2
2018,12,2,7.15
2018,12,3,7.01
2018,12,4,7.24
2018,12,5,7.14
2018,12,6,7.26
2018,12,7,6.99
2018,12,8,7.03
2018,12,9,6.82
2018,12,10,6.98
2018,12,11,6.76
2018,12,12,6.62
2018,12,13,6.82
2018,12,14,6.82
2018,12,15,6.78
2018,12,16,7.12
2018,12,17,7.17
2018,12,18,7.24
2018,12,19,7.1
2018,12,20,6.84
2018,12,21,6.95
2018,12,22,7.31
2018,12,23,7.03
2018,12,24,7.27
2018,12,25,7.24
2018,12,26,7.2
2018,12,27,7.29
2018,12,28,7.29
2018,12,29,7.24
2018,12,30,7.09
2018,12,31,7.22
2019,1,1,7.3
2019,1,2,7.39
2019,1,3,7.34
2019,1,4,7.34
2019,1,5,7.23
2019,1,6,7.31
2019,1,7,7.15
2019,1,8,7.17
2019,1,9,7.08
2019,1,10,6.97
2019,1,11,7.09
2019,1,12,7.13
2019,1,13,7.1
2019,1,14,7.1
2019,1,15,6.99
2019,1,16,7.08
2019,1,17,7.16
2019,1,18,7.39
2019,1,19,7.34
2019,1,20,7.25
2019,1,21,7.23
2019,1,22,6.99
2019,1,23,7.54
2019,1,24,7.35
2019,1,25,7.47
2019,1,26,7.32
2019,1,27,7.42
2019,1,28,7.61
2019,1,29,7.63
2019,1,30,7.45
2019,1,31,7.37
2019,2,1,7.39
2019,2,2,7.19
2019,2,3,7.33
2019,2,4,7.28
2019,2,5,7.37
2019,2,6,7.39
2019,2,7,7.36
2019,2,8,7.29
2019,2,9,7.25
2019,2,10,7.3
2019,2,11,7.17
2019,2,12,7.0
2019,2,13,7.13
2019,2,14,7.29
2019,2,15,6.85
2019,2,16,7.23
2019,2,17,7.38
2019,2,18,7.36
2019,2,19,7.27
2019,2,20,7.21
2019,2,21,7.2
2019,2,22,7.25
2019,2,23,7.26
2019,2,24,7.02
2019,2,25,7.09
2019,2,26,7.39
2019,2,27,7.27
2019,2,28,7.23
2019,3,1,7.07
2019,3,2,7.13
2019,3,3,7.09
2019,3,4,6.97
2019,3,5,6.92
2019,3,6,7.07
2019,3,7,7.06
2019,3,8,7.09
2019,3,9,7.19
2019,3,10,7.28
2019,3,11,7.19
2019,3,12,6.89
2019,3,13,7.22
2019,3,14,7.23
2019,3,15,7.07
2019,3,16,7.16
2019,3,17,7.19
2019,3,18,7.26
2019,3,19,7.12
2019,3,20,7.1
2019,3,21,7.0
2019,3,22,6.89
2019,3,23,6.94
2019,3,24,7.22
2019,3,25,7.1
2019,3,26,6.89
2019,3,27,6.77
2019,3,28,6.69
2019,3,29,7.05
2019,3,30,6.92
2019,3,31,6.84
2019,4,1,6.61
2019,4,2,6.7
2019,4,3,6.85
2019,4,4,6.75
2019,4,5,6.59
2019,4,6,6.67
2019,4,7,6.73
2019,4,8,6.67
2019,4,9,6.59
2019,4,10,6.56
2019,4,11,6.32
2019,4,12,6.44
2019,4,13,6.31
2019,4,14,6.23
2019,4,15,6.44
2019,4,16,6.38
2019,4,17,6.43
2019,4,18,6.58
2019,4,19,6.58
2019,4,20,6.46
2019,4,21,6.46
2019,4,22,6.54
2019,4,23,6.46
2019,4,24,6.37
2019,4,25,6.36
2019,4,26,6.41
2019,4,27,6.23
2019,4,28,5.93
2019,4,29,5.99
2019,4,30,6.06
2019,5,1,6.17
2019,5,2,6.3
2019,5,3,6.38
2019,5,4,6.44
2019,5,5,6.37
2019,5,6,6.16
2019,5,7,6.03
2019,5,8,6.16
2019,5,9,6.19
2019,5,10,6.03
2019,5,11,6.03
2019,5,12,6.09
2019,5,13,6.02
2019,5,14,5.87
2019,5,15,5.92
2019,5,16,5.83
2019,5,17,5.94
2019,5,18,5.9
2019,5,19,5.83
2019,5,20,5.99
2019,5,21,6.1
2019,5,22,6.24
2019,5,23,6.13
2019,5,24,6.06
2019,5,25,6.05
2019,5,26,5.82
2019,5,27,5.85
2019,5,28,5.89
2019,5,29,5.86
2019,5,30,5.73
2019,5,31,5.71
2019,6,1,5.76
2019,6,2,5.71
2019,6,3,5.53
2019,6,4,5.7
2019,6,5,5.68
2019,6,6,5.75
2019,6,7,5.56
2019,6,8,5.64
2019,6,9,5.7
2019,6,10,5.71
2019,6,11,5.82
2019,6,12,5.72
2019,6,13,5.66
2019,6,14,5.7
2019,6,15,5.72
2019,6,16,5.81
2019,6,17,5.93
2019,6,18,5.83
2019,6,19,5.75
2019,6,20,5.69
2019,6,21,5.83
2019,6,22,5.65
2019,6,23,5.61
2019,6,24,5.84
2019,6,25,5.92
2019,6,26,5.8
2019,6,27,5.64
2019,6,28,5.82
2019,6,29,5.94
2019,6,30,5.88
2019,7,1,5.85
2019,7,2,5.73
2019,7,3,5.58
2019,7,4,5.62
2019,7,5,5.66
2019,7,6,5.67
2019,7,7,5.73
2019,7,8,5.78
2019,7,9,6.04
2019,7,10,5.93
2019,7,11,5.91
2019,7,12,5.95
2019,7,13,6.0
2019,7,14,5.99
2019,7,15,5.95
2019,7,16,6.0
2019,7,17,6.01
2019,7,18,5.97
2019,7,19,5.69
2019,7,20,5.7
2019,7,21,5.83
2019,7,22,6.09
2019,7,23,5.98
2019,7,24,5.93
2019,7,25,6.01
2019,7,26,6.06
2019,7,27,5.98
2019,7,28,6.09
2019,7,29,6.16
2019,7,30,6.1
2019,7,31,6.29
2019,8,1,6.1
2019,8,2,6.2
2019,8,3,6.29
2019,8,4,6.4
2019,8,5,6.37
2019,8,6,6.32
2019,8,7,6.41
2019,8,8,6.25
2019,8,9,6.25
2019,8,10,6.28
2019,8,11,6.16
2019,8,12,6.32
2019,8,13,6.38
2019,8,14,6.39
2019,8,15,6.17
2019,8,16,6.16
2019,8,17,6.49
2019,8,18,6.59
2019,8,19,6.53
2019,8,20,6.44
2019,8,21,6.61
2019,8,22,6.4
2019,8,23,6.45
2019,8,24,6.36
2019,8,25,6.32
2019,8,26,6.0
2019,8,27,6.18
2019,8,28,6.49
2019,8,29,6.59
2019,8,30,6.86
2019,8,31,6.79
2019,9,1,6.72
2019,9,2,6.81
2019,9,3,6.7
2019,9,4,6.94
2019,9,5,6.92
2019,9,6,6.74
2019,9,7,6.81
2019,9,8,6.66
2019,9,9,6.89
2019,9,10,7.13
2019,9,11,7.02
2019,9,12,7.09
2019,9,13,6.96
2019,9,14,6.61
2019,9,15,6.64
2019,9,16,6.95
2019,9,17,6.8
2019,9,18,6.93
2019,9,19,7.09
2019,9,20,7.08
2019,9,21,6.7
2019,9,22,6.22
2019,9,23,6.88
2019,9,24,7.06
2019,9,25,7.21
2019,9,26,7.01
2019,9,27,6.86
2019,9,28,6.95
2019,9,29,7.14
2019,9,30,7.21
2019,10,1,7.27
2019,10,2,7.32
2019,10,3,7.35
2019,10,4,7.3
2019,10,5,7.48
2019,10,6,7.26
2019,10,7,6.94
2019,10,8,7.0
2019,10,9,7.0
2019,10,10,7.12
2019,10,11,7.4
2019,10,12,7.14
2019,10,13,6.98
2019,10,14,7.04
2019,10,15,7.11
2019,10,16,6.9
2019,10,17,6.96
2019,10,18,7.33
2019,10,19,7.29
2019,10,20,7.3
2019,10,21,7.49
2019,10,22,7.47
2019,10,23,7.19
2019,10,24,7.24
2019,10,25,7.31
2019,10,26,7.11
2019,10,27,6.92
2019,10,28,7.17
2019,10,29,7.22
2019,10,30,7.2
2019,10,31,7.07
2019,11,1,7.01
2019,11,2,6.92
2019,11,3,7.05
2019,11,4,7.17
2019,11,5,7.3
2019,11,6,7.78
2019,11,7,7.56
2019,11,8,7.27
2019,11,9,7.17
2019,11,10,7.26
2019,11,11,7.39
2019,11,12,7.22
2019,11,13,7.06
2019,11,14,6.68
2019,11,15,7.32
2019,11,16,7.59
2019,11,17,7.39
2019,11,18,7.39
2019,11,19,7.27
2019,11,20,7.22
2019,11,21,6.99
2019,11,22,7.13
2019,11,23,7.35
2019,11,24,7.12
2019,11,25,7.18
2019,11,26,7.14
2019,11,27,7.01
2019,11,28,7.02
2019,11,29,7.03
2019,11,30,6.88
2019,12,1,6.91
2019,12,2,6.97
2019,12,3,7.0
2019,12,4,6.96
2019,12,5,6.91
2019,12,6,6.84
2019,12,7,6.99
2019,12,8,7.04
2019,12,9,7.19
2019,12,10,7.1
2019,12,11,6.73
2019,12,12,6.95
2019,12,13,7.02
2019,12,14,6.95
2019,12,15,6.95
2019,12,16,6.99
2019,12,17,6.96
2019,12,18,7.06
2019,12,19,6.91
